id,numeroInputs,vida_jogador1,vida_jogador2,primeiraTeclaJogador1,segundaTeclaJogador1,terceiraTeclaJogador1,quartaTeclaJogador1,turnoAtual,turno_ataque,turno_defesa,turnoJogador1,partida,teclaDisponivel_1,teclaDisponivel_2,teclaDisponivel_3,teclaDisponivel_4,teclaDisponivel_5,teclaDisponivel_6,teclaDisponivel_7,delta_vida_j1,delta_vida_j2,ratio_vida,total_teclas_disponiveis,tecla_anterior_1,tecla_anterior_2,tecla_anterior_3,tecla_anterior_4,zona_vida_j1,zona_vida_j2,vantagem,turnos_desde_disponivel_1,turnos_desde_disponivel_2,turnos_desde_disponivel_3,turnos_desde_disponivel_4,turnos_desde_disponivel_5,turnos_desde_disponivel_6,turnos_desde_disponivel_7
Player1,4,65.5,54.49999999999999,1,7,6,1,4,1.0,0.0,ataque,18,1,1,0,0,0,1,1,-23.5,0.0,1.201834840333306,4,1.0,3.0,6.0,7.0,2,2,1,0,0,2,1,1,0,0
Player1,4,60.5,32.7,7,2,2,2,5,0.0,1.0,defesa,18,0,1,0,0,0,1,1,-5.0,-21.79999999999999,1.850152848619179,3,1.0,1.0,3.0,6.0,2,1,1,1,0,3,2,2,0,0
Player1,4,38.5,30.7,2,2,5,5,6,1.0,0.0,ataque,18,0,1,0,0,1,1,0,-22.0,-2.0000000000000036,1.2540716203885465,3,7.0,1.0,1.0,3.0,1,1,1,2,0,4,3,0,0,1
Player1,4,34.5,26.0,6,5,5,5,7,0.0,1.0,defesa,18,1,1,0,0,1,1,0,-4.0,-4.699999999999999,1.326923025887576,4,2.0,7.0,1.0,1.0,1,1,1,0,0,5,4,0,0,2
Player1,4,25.1,24.0,1,1,6,6,8,1.0,0.0,ataque,18,1,1,0,0,0,1,1,-9.399999999999999,-2.0,1.0458332897569462,4,6.0,2.0,7.0,1.0,1,0,1,0,0,6,5,1,0,0
Player1,4,21.1,19.2,1,6,1,6,9,0.0,1.0,defesa,18,1,1,0,0,0,1,1,-4.0,-4.800000000000001,1.0989582760959231,4,1.0,6.0,2.0,7.0,0,0,1,0,0,7,6,2,0,0
Player1,4,100.0,100.0,6,2,6,5,0,1.0,0.0,ataque,19,1,1,1,1,1,1,1,0.0,0.0,0.9999999900000002,7,0.0,0.0,0.0,0.0,3,3,0,0,0,0,0,0,0,0
Player1,4,100.0,74.0,1,5,5,5,1,0.0,1.0,defesa,19,1,1,1,1,1,1,1,0.0,-26.0,1.351351333089847,7,6.0,0.0,0.0,0.0,3,2,1,0,0,0,0,0,0,0
Player1,4,76.69999999999999,71.0,7,1,7,4,2,1.0,0.0,ataque,19,1,1,1,1,0,1,1,-23.30000000000001,-3.0,1.0802816749256101,6,1.0,6.0,0.0,0.0,3,2,1,0,0,0,0,1,0,0
Player1,4,68.69999999999999,42.0,3,6,7,6,3,0.0,1.0,defesa,19,0,1,1,1,0,1,1,-8.0,-29.0,1.6357142467687082,5,7.0,1.0,6.0,0.0,2,1,1,1,0,0,0,2,0,0
Player1,4,43.19999999999999,52.0,5,5,3,6,4,1.0,0.0,ataque,19,0,1,1,0,1,1,0,-25.5,10.0,0.8307692147928996,4,3.0,7.0,1.0,6.0,1,2,0,2,0,0,1,0,0,1
Player1,4,41.19999999999999,26.0,1,1,2,1,5,0.0,1.0,defesa,19,1,1,0,1,1,1,0,-2.0,-26.0,1.5846153236686409,5,5.0,3.0,7.0,1.0,1,1,1,0,0,1,0,0,0,2
Player1,4,24.19999999999999,33.0,1,6,1,1,6,1.0,0.0,ataque,19,1,1,0,0,0,1,1,-17.0,7.0,0.7333333111111114,4,1.0,5.0,3.0,7.0,0,1,0,0,0,2,1,1,0,0
Player1,4,21.19999999999999,16.0,4,6,7,7,7,0.0,1.0,defesa,19,0,1,0,1,1,1,1,-3.0,-17.0,1.3249999171875044,5,1.0,1.0,5.0,3.0,0,0,1,1,0,3,0,0,0,0
Player1,4,100.0,100.0,1,2,1,2,0,1.0,0.0,ataque,20,1,1,1,1,1,1,1,0.0,0.0,0.9999999900000002,7,0.0,0.0,0.0,0.0,3,3,0,0,0,0,0,0,0,0
Player1,4,100.0,80.0,7,7,5,7,1,0.0,1.0,defesa,20,1,1,1,1,1,1,1,0.0,-20.0,1.2499999843750003,7,1.0,0.0,0.0,0.0,3,3,1,0,0,0,0,0,0,0
Player1,4,68.2,76.0,5,2,2,5,2,1.0,0.0,ataque,20,0,1,1,1,1,1,1,-31.799999999999997,-4.0,0.8973684092451526,6,7.0,1.0,0.0,0.0,2,3,0,1,0,0,0,0,0,0
Player1,4,65.2,48.0,6,4,4,2,3,0.0,1.0,defesa,20,1,1,1,1,0,1,0,-3.0,-28.0,1.358333305034723,5,5.0,7.0,1.0,0.0,2,1,1,0,0,0,0,1,0,1
Player1,4,57.0,48.0,6,2,3,3,4,1.0,0.0,ataque,20,1,1,1,1,0,1,1,-8.200000000000003,0.0,1.1874999752604172,6,6.0,5.0,7.0,1.0,2,1,1,0,0,0,0,2,0,0
Player1,4,67.0,34.0,3,6,5,3,5,0.0,1.0,defesa,20,1,1,1,0,1,1,1,10.0,-14.0,1.970588177335642,6,6.0,6.0,5.0,7.0,2,1,1,0,0,0,1,0,0,0
Player1,4,59.8,54.0,1,2,7,4,6,1.0,0.0,ataque,20,1,1,0,1,1,1,1,-7.200000000000003,20.0,1.1074073868998633,6,3.0,6.0,6.0,5.0,2,2,1,0,0,1,0,0,0,0
Player1,4,69.80000000000001,37.0,6,1,6,2,7,0.0,1.0,defesa,20,1,1,0,0,0,1,1,10.000000000000014,-17.0,1.886486435500367,4,1.0,3.0,6.0,6.0,2,1,1,0,0,2,1,1,0,0
Player1,4,58.900000000000006,37.0,2,5,6,5,8,1.0,0.0,ataque,20,0,1,0,0,1,1,0,-10.900000000000006,0.0,1.5918918488677882,3,6.0,1.0,3.0,6.0,2,1,1,1,0,3,2,0,0,1
Player1,4,58.900000000000006,17.9,2,6,5,7,9,0.0,1.0,defesa,20,0,1,0,0,1,1,1,0.0,-19.1,3.2905026094691285,4,2.0,6.0,1.0,3.0,2,0,1,2,0,4,3,0,0,0
Player1,4,36.900000000000006,15.9,1,1,2,6,10,1.0,0.0,ataque,20,1,1,0,0,0,1,1,-22.0,-1.9999999999999982,2.3207545710217254,4,2.0,2.0,6.0,1.0,1,0,1,0,0,5,4,1,0,0
Player1,4,100.0,100.0,7,1,1,4,0,1.0,0.0,ataque,21,1,1,1,1,1,1,1,0.0,0.0,0.9999999900000002,7,0.0,0.0,0.0,0.0,3,3,0,0,0,0,0,0,0,0
Player1,4,100.0,75.5,1,6,6,4,1,0.0,1.0,defesa,21,1,1,1,1,1,1,1,0.0,-24.5,1.3245032937151882,7,7.0,0.0,0.0,0.0,3,3,1,0,0,0,0,0,0,0
Player1,4,78.5,75.5,5,3,5,2,2,1.0,0.0,ataque,21,0,1,1,0,1,1,0,-21.5,0.0,1.0397350855664227,4,1.0,7.0,0.0,0.0,3,3,1,1,0,0,1,0,0,1
Player1,4,86.5,56.5,5,7,2,6,3,0.0,1.0,defesa,21,0,1,1,0,1,1,1,8.0,-19.0,1.5309734242305588,5,5.0,1.0,7.0,0.0,3,2,1,2,0,0,2,0,0,0
Player1,4,62.5,50.5,2,1,1,2,4,1.0,0.0,ataque,21,1,1,0,0,0,1,1,-24.0,-6.0,1.2376237378688368,4,5.0,5.0,1.0,7.0,2,2,1,0,0,1,3,1,0,0
Player1,4,57.5,32.8,3,3,6,6,5,0.0,1.0,defesa,21,1,1,1,0,0,1,0,-5.0,-17.700000000000003,1.7530487270411976,4,2.0,5.0,5.0,1.0,2,1,1,0,0,0,4,2,0,1
Player1,4,40.1,32.8,5,5,7,5,6,1.0,0.0,ataque,21,0,1,0,0,1,1,1,-17.4,0.0,1.222560938336557,4,3.0,2.0,5.0,5.0,1,1,1,1,0,1,5,0,0,0
Player1,4,56.1,25.599999999999994,7,5,7,1,7,0.0,1.0,defesa,21,1,1,0,0,1,1,1,16.0,-7.200000000000003,2.191406164398197,5,5.0,3.0,2.0,5.0,2,1,1,0,0,2,6,0,0,0
Player1,4,22.90000000000001,25.599999999999994,6,1,1,1,8,1.0,0.0,ataque,21,1,1,0,0,0,1,0,-33.19999999999999,0.0,0.894531215057375,3,7.0,5.0,3.0,2.0,0,1,0,0,0,3,7,1,0,1
Player1,4,12.900000000000006,17.799999999999994,6,2,6,2,9,0.0,1.0,defesa,21,0,1,0,0,0,1,0,-10.000000000000004,-7.800000000000001,0.7247190604090421,2,6.0,7.0,5.0,3.0,0,0,0,1,0,4,8,2,0,2
Player1,4,100.0,100.0,1,1,5,4,0,1.0,0.0,ataque,22,1,1,1,1,1,1,1,0.0,0.0,0.9999999900000002,7,0.0,0.0,0.0,0.0,3,3,0,0,0,0,0,0,0,0
Player1,4,100.0,86.0,2,4,3,4,1,0.0,1.0,defesa,22,1,1,1,1,1,1,1,0.0,-14.0,1.1627906841535967,7,1.0,0.0,0.0,0.0,3,3,1,0,0,0,0,0,0,0
Player1,4,87.5,86.0,7,3,3,7,2,1.0,0.0,ataque,22,0,1,1,0,0,1,1,-12.5,0.0,1.0174418486343972,4,2.0,1.0,0.0,0.0,3,3,1,1,0,0,1,1,0,0
Player1,4,97.5,74.0,7,1,1,7,3,0.0,1.0,defesa,22,1,1,0,0,1,1,1,10.0,-12.0,1.3175675497626007,5,7.0,2.0,1.0,0.0,3,2,1,0,0,1,2,0,0,0
Player1,4,85.5,94.0,1,2,2,2,4,1.0,0.0,ataque,22,1,1,0,0,1,1,0,-12.0,20.0,0.9095744584087824,4,7.0,7.0,2.0,1.0,3,3,0,0,0,2,3,0,0,1
Player1,4,85.5,77.0,2,5,2,5,5,0.0,1.0,defesa,22,0,1,0,0,1,1,0,0.0,-17.0,1.1103895959689662,3,1.0,7.0,7.0,2.0,3,3,1,1,0,3,4,0,0,2
Player1,4,85.5,75.0,2,6,5,5,6,1.0,0.0,ataque,22,0,1,0,0,1,1,1,0.0,-2.0,1.1399999848000002,4,2.0,1.0,7.0,7.0,3,2,1,2,0,4,5,0,0,0
Player1,4,85.5,49.0,1,1,6,1,7,0.0,1.0,defesa,22,1,1,0,0,0,1,1,0.0,-26.0,1.7448979235735118,4,2.0,2.0,1.0,7.0,3,1,1,0,0,5,6,1,0,0
Player1,4,76.5,43.0,1,1,2,2,8,1.0,0.0,ataque,22,1,1,0,0,0,1,1,-9.0,-6.0,1.779069726068146,4,1.0,2.0,2.0,1.0,3,1,1,0,0,6,7,2,0,0
Player1,4,76.5,25.6,2,7,5,5,9,0.0,1.0,defesa,22,0,1,0,0,1,1,1,0.0,-17.4,2.988281133270268,4,1.0,1.0,2.0,2.0,3,1,1,1,0,7,8,0,0,0
Player1,4,60.7,16.6,5,2,5,5,10,1.0,0.0,ataque,22,0,1,0,0,1,1,1,-15.799999999999997,-9.0,3.656626285745404,4,2.0,1.0,1.0,2.0,2,0,1,2,0,8,9,0,0,0
Player1,4,100.0,100.0,1,5,2,2,0,1.0,0.0,ataque,23,1,1,1,1,1,1,1,0.0,0.0,0.9999999900000002,7,0.0,0.0,0.0,0.0,3,3,0,0,0,0,0,0,0,0
Player1,4,100.0,81.0,3,7,6,4,1,0.0,1.0,defesa,23,1,1,1,1,1,1,1,0.0,-19.0,1.2345678859929892,7,1.0,0.0,0.0,0.0,3,3,1,0,0,0,0,0,0,0
Player1,4,81.1,86.0,3,3,3,3,2,1.0,0.0,ataque,23,0,1,1,1,0,1,1,-18.900000000000006,5.0,0.9430232448485669,5,3.0,1.0,0.0,0.0,3,3,0,1,0,0,0,1,0,0
Player1,4,100.0,78.5,5,1,2,6,3,0.0,1.0,defesa,23,1,1,0,0,1,1,0,18.900000000000006,-7.5,1.2738853340906326,4,3.0,3.0,1.0,0.0,3,3,1,0,0,1,1,0,0,1
Player1,4,83.29999999999998,96.5,7,6,4,4,4,1.0,0.0,ataque,23,1,1,0,1,1,1,1,-16.700000000000017,18.0,0.863212426287954,6,5.0,3.0,3.0,1.0,3,3,0,0,0,2,0,0,0,0
Player1,4,78.29999999999998,86.5,6,6,6,2,5,0.0,1.0,defesa,23,0,1,0,0,0,1,1,-5.0,-10.0,0.9052023016739617,3,7.0,5.0,3.0,3.0,3,3,0,1,0,3,1,1,0,0
Player1,4,59.69999999999999,86.5,5,6,2,5,6,1.0,0.0,ataque,23,1,1,0,0,1,1,0,-18.599999999999994,0.0,0.6901734024257409,4,6.0,7.0,5.0,3.0,2,3,0,0,0,4,2,0,0,1
Player1,4,59.69999999999999,85.5,1,6,1,1,7,0.0,1.0,defesa,23,1,1,0,0,1,1,1,0.0,-1.0,0.6982456058684723,5,5.0,6.0,7.0,5.0,2,3,0,0,0,5,3,0,0,0
Player1,4,40.49999999999999,85.5,2,1,7,1,8,1.0,0.0,ataque,23,1,1,0,0,0,1,1,-19.199999999999996,0.0,0.4736842049861496,4,1.0,5.0,6.0,7.0,1,3,0,0,0,6,4,1,0,0
Player1,4,40.49999999999999,68.1,5,5,2,2,9,0.0,1.0,defesa,23,0,1,0,0,1,1,1,0.0,-17.400000000000006,0.5947136476547188,4,2.0,1.0,5.0,6.0,1,2,0,1,0,7,5,0,0,0
Player1,4,27.799999999999983,65.1,6,5,2,2,10,1.0,0.0,ataque,23,0,1,0,0,1,1,0,-12.70000000000001,-3.0,0.42703532370145414,3,5.0,2.0,1.0,5.0,1,2,0,2,0,8,6,0,0,1
Player1,4,22.799999999999983,42.8,3,3,3,3,11,0.0,1.0,defesa,23,1,1,1,0,0,1,1,-5.0,-22.299999999999997,0.5327102679273299,5,6.0,5.0,2.0,1.0,0,1,0,0,0,0,7,1,0,0
Player1,4,3.199999999999981,38.8,1,1,6,6,12,1.0,0.0,ataque,23,1,1,1,0,0,1,1,-19.6,-4.0,0.0824742246784989,5,3.0,6.0,5.0,2.0,0,1,0,0,0,0,8,2,0,0
Player1,4,100.0,100.0,4,5,1,3,0,1.0,0.0,ataque,24,1,1,1,1,1,1,1,0.0,0.0,0.9999999900000002,7,0.0,0.0,0.0,0.0,3,3,0,0,0,0,0,0,0,0
Player1,4,100.0,90.5,7,7,3,1,1,0.0,1.0,defesa,24,1,1,1,1,1,1,1,0.0,-9.5,1.1049723634809685,7,4.0,0.0,0.0,0.0,3,3,1,0,0,0,0,0,0,0
Player1,4,72.0,97.0,7,2,7,7,2,1.0,0.0,ataque,24,0,1,0,0,0,1,1,-28.0,6.5,0.7422680335848657,3,7.0,4.0,0.0,0.0,2,3,0,1,0,1,1,1,0,0
Player1,4,80.0,76.0,4,6,5,6,3,0.0,1.0,defesa,24,0,1,0,1,1,1,0,8.0,-21.0,1.052631565096953,4,7.0,7.0,4.0,0.0,3,3,1,2,0,2,0,0,0,1
Player1,4,54.5,76.0,1,1,1,5,4,1.0,0.0,ataque,24,1,1,0,0,1,1,0,-25.5,0.0,0.7171052537222993,4,4.0,7.0,7.0,4.0,2,3,0,0,0,3,1,0,0,2
Player1,4,52.5,48.5,6,2,2,1,5,0.0,1.0,defesa,24,1,1,0,0,0,1,1,-2.0,-27.5,1.082474204485068,4,1.0,4.0,7.0,7.0,2,1,1,0,0,4,2,1,0,0
Player1,4,38.5,43.5,7,2,7,6,6,1.0,0.0,ataque,24,0,1,0,0,0,1,1,-14.0,-5.0,0.8850574509182195,3,6.0,1.0,4.0,7.0,1,1,0,1,0,5,3,2,0,0
Player1,4,34.5,21.1,7,5,6,5,7,0.0,1.0,defesa,24,0,1,0,0,1,1,1,-4.0,-22.4,1.635071012555876,4,7.0,6.0,1.0,4.0,1,0,1,2,0,6,4,0,0,0
Player1,4,100.0,100.0,2,5,5,4,0,1.0,0.0,ataque,25,1,1,1,1,1,1,1,0.0,0.0,0.9999999900000002,7,0.0,0.0,0.0,0.0,3,3,0,0,0,0,0,0,0,0
Player1,4,100.0,79.0,3,4,4,1,1,0.0,1.0,defesa,25,1,1,1,1,1,1,1,0.0,-21.0,1.2658227687870536,7,2.0,0.0,0.0,0.0,3,3,1,0,0,0,0,0,0,0
Player1,4,97.5,89.0,3,3,3,7,2,1.0,0.0,ataque,25,1,1,1,0,0,1,1,-2.5,10.0,1.0955056056684764,5,3.0,2.0,0.0,0.0,3,3,1,0,0,0,1,1,0,0
Player1,4,100.0,80.0,6,2,5,5,3,0.0,1.0,defesa,25,0,1,0,0,1,1,1,2.5,-9.0,1.2499999843750003,4,3.0,3.0,2.0,0.0,3,3,1,1,0,1,2,0,0,0
Player1,4,82.0,88.0,6,5,1,5,4,1.0,0.0,ataque,25,1,1,0,0,1,1,0,-18.0,8.0,0.931818171229339,4,6.0,3.0,3.0,2.0,3,3,0,0,0,2,3,0,0,1
Player1,4,82.0,65.0,6,1,1,1,5,0.0,1.0,defesa,25,1,1,0,0,0,1,1,0.0,-23.0,1.2615384421301779,4,6.0,6.0,3.0,3.0,3,2,1,0,0,3,4,1,0,0
Player1,4,60.8,57.0,2,2,6,6,6,1.0,0.0,ataque,25,0,1,0,0,0,1,1,-21.200000000000003,-8.0,1.0666666479532168,3,6.0,6.0,6.0,3.0,2,2,1,1,0,4,5,2,0,0
Player1,4,55.8,21.0,5,6,5,5,7,0.0,1.0,defesa,25,0,1,0,0,1,1,1,-5.0,-36.0,2.6571427306122506,4,2.0,6.0,6.0,6.0,2,0,1,2,0,5,6,0,0,0
Player1,4,100.0,100.0,6,1,4,3,0,1.0,0.0,ataque,26,1,1,1,1,1,1,1,0.0,0.0,0.9999999900000002,7,0.0,0.0,0.0,0.0,3,3,0,0,0,0,0,0,0,0
Player1,4,100.0,84.5,5,3,6,6,1,0.0,1.0,defesa,26,1,1,1,1,1,1,1,0.0,-15.5,1.1834319386576102,7,6.0,0.0,0.0,0.0,3,3,1,0,0,0,0,0,0,0
Player1,4,76.0,92.5,2,6,7,5,2,1.0,0.0,ataque,26,0,1,0,0,1,1,1,-24.0,8.0,0.8216216127392258,4,5.0,6.0,0.0,0.0,3,3,0,1,0,1,1,0,0,0
Player1,4,73.0,70.5,4,1,1,1,3,0.0,1.0,defesa,26,1,1,0,1,0,1,1,-3.0,-22.0,1.0354609782204116,5,2.0,5.0,6.0,0.0,2,2,1,0,0,2,0,1,0,0
Player1,4,54.1,70.5,1,2,6,1,4,1.0,0.0,ataque,26,1,1,0,0,0,1,0,-18.9,0.0,0.7673758756400586,3,4.0,2.0,5.0,6.0,2,2,0,0,0,3,1,2,0,1
Player1,4,46.1,49.5,6,2,6,5,5,0.0,1.0,defesa,26,0,1,0,0,1,1,1,-8.0,-21.0,0.9313131124987251,4,1.0,4.0,2.0,5.0,1,1,0,1,0,4,2,0,0,0
Player1,4,14.099999999999994,43.5,5,7,6,2,6,1.0,0.0,ataque,26,0,1,0,0,1,1,1,-32.00000000000001,-6.0,0.3241379235830361,4,6.0,1.0,4.0,2.0,0,1,0,2,0,5,3,0,0,0
Player1,4,100.0,100.0,5,1,3,3,0,1.0,0.0,ataque,27,1,1,1,1,1,1,1,0.0,0.0,0.9999999900000002,7,0.0,0.0,0.0,0.0,3,3,0,0,0,0,0,0,0,0
Player1,4,100.0,83.0,4,4,6,3,1,0.0,1.0,defesa,27,1,1,1,1,1,1,1,0.0,-17.0,1.2048192625925391,7,5.0,0.0,0.0,0.0,3,3,1,0,0,0,0,0,0,0
Player1,4,91.0,93.0,2,6,2,6,2,1.0,0.0,ataque,27,0,1,0,1,0,1,1,-9.0,10.0,0.9784946131344665,4,4.0,5.0,0.0,0.0,3,3,0,1,0,1,0,1,0,0
Player1,4,100.0,82.0,7,5,2,1,3,0.0,1.0,defesa,27,1,1,0,0,1,1,1,9.0,-11.0,1.2195121802498514,5,2.0,4.0,5.0,0.0,3,3,1,0,0,2,1,0,0,0
Player1,4,73.6,82.0,7,6,7,5,4,1.0,0.0,ataque,27,1,1,0,1,1,1,1,-26.400000000000006,0.0,0.8975609646638907,6,7.0,2.0,4.0,5.0,2,3,0,0,0,3,0,0,0,0
Player1,4,70.6,63.8,6,6,2,2,5,0.0,1.0,defesa,27,0,1,0,0,0,1,0,-3.0,-18.200000000000003,1.1065830547557516,2,7.0,7.0,2.0,4.0,2,2,1,1,0,4,1,1,0,1
Player1,4,54.0,61.8,1,1,1,6,6,1.0,0.0,ataque,27,1,1,0,1,0,1,0,-16.599999999999994,-2.0,0.873786393628052,4,6.0,7.0,7.0,2.0,2,2,0,0,0,5,0,2,0,2
Player1,4,54.0,38.8,2,7,6,1,7,0.0,1.0,defesa,27,1,1,0,0,1,1,1,0.0,-23.0,1.391752541449677,5,1.0,6.0,7.0,7.0,2,1,1,0,0,6,1,0,0,0
Player1,4,37.2,33.800000000000004,5,5,7,4,8,1.0,0.0,ataque,27,0,1,0,1,1,1,1,-16.799999999999997,-4.999999999999993,1.1005916834144474,5,2.0,1.0,6.0,7.0,1,1,1,1,0,7,0,0,0,0
Player1,4,33.2,18.300000000000004,5,5,6,6,9,0.0,1.0,defesa,27,0,1,0,0,1,1,0,-4.0,-15.5,1.814207551136199,3,5.0,2.0,1.0,6.0,1,0,1,2,0,8,1,0,0,1
Player1,4,17.300000000000004,16.300000000000004,2,6,1,6,10,1.0,0.0,ataque,27,1,1,1,0,0,1,0,-15.899999999999999,-2.0,1.0613496281380594,4,5.0,5.0,2.0,1.0,0,0,1,0,0,0,2,1,0,2
Player1,4,100.0,100.0,1,4,1,7,0,1.0,0.0,ataque,28,1,1,1,1,1,1,1,0.0,0.0,0.9999999900000002,7,0.0,0.0,0.0,0.0,3,3,0,0,0,0,0,0,0,0
Player1,4,100.0,85.5,2,2,1,1,1,0.0,1.0,defesa,28,1,1,1,1,1,1,1,0.0,-14.5,1.1695906295954313,7,1.0,0.0,0.0,0.0,3,3,1,0,0,0,0,0,0,0
Player1,4,87.0,81.5,5,3,3,5,2,1.0,0.0,ataque,28,0,1,1,0,1,1,0,-13.0,-4.0,1.067484649478716,4,2.0,1.0,0.0,0.0,3,3,1,1,0,0,1,0,0,1
Player1,4,87.0,53.39999999999999,3,4,4,6,3,0.0,1.0,defesa,28,0,1,1,1,1,1,1,0.0,-28.10000000000001,1.6292134526364526,6,5.0,2.0,1.0,0.0,3,2,1,2,0,0,0,0,0,0
Player1,4,76.79999999999998,62.39999999999999,6,7,1,1,4,1.0,0.0,ataque,28,1,1,0,0,0,1,1,-10.200000000000017,9.0,1.2307692110453652,4,3.0,5.0,2.0,1.0,3,2,1,0,0,1,1,1,0,0
Player1,4,86.79999999999998,49.49999999999999,5,1,7,5,5,0.0,1.0,defesa,28,1,1,0,0,1,1,1,10.0,-12.899999999999999,1.7535353181103976,5,6.0,3.0,5.0,2.0,3,1,1,0,0,2,2,0,0,0
Player1,4,65.19999999999999,41.49999999999999,5,5,2,2,6,1.0,0.0,ataque,28,0,1,0,0,1,1,0,-21.599999999999994,-8.0,1.5710842994919447,3,5.0,6.0,3.0,5.0,2,1,1,1,0,3,3,0,0,1
Player1,4,65.19999999999999,21.499999999999996,6,6,6,2,7,0.0,1.0,defesa,28,0,1,0,0,0,1,0,0.0,-19.999999999999996,3.0325579984856743,2,5.0,5.0,6.0,3.0,2,0,1,2,0,4,4,1,0,2
Player1,4,100.0,100.0,7,5,3,1,0,1.0,0.0,ataque,29,1,1,1,1,1,1,1,0.0,0.0,0.9999999900000002,7,0.0,0.0,0.0,0.0,3,3,0,0,0,0,0,0,0,0
Player1,4,100.0,73.0,2,4,6,3,1,0.0,1.0,defesa,29,1,1,1,1,1,1,1,0.0,-27.0,1.3698629949333836,7,7.0,0.0,0.0,0.0,3,2,1,0,0,0,0,0,0,0
Player1,4,89.5,73.0,4,2,4,2,2,1.0,0.0,ataque,29,0,1,0,1,0,1,0,-10.5,0.0,1.2260273804653783,3,2.0,7.0,0.0,0.0,3,2,1,1,0,1,0,1,0,1
Player1,4,99.5,72.1,5,1,7,5,3,0.0,1.0,defesa,29,1,1,0,0,1,1,1,10.0,-0.9000000000000057,1.3800277201105726,5,4.0,2.0,7.0,0.0,3,2,1,0,0,2,1,0,0,0
Player1,4,95.5,72.1,6,2,2,5,4,1.0,0.0,ataque,29,1,1,0,0,1,1,1,-4.0,0.0,1.3245492187995949,5,5.0,4.0,2.0,7.0,3,2,1,0,0,3,2,0,0,0
Player1,4,95.5,55.89999999999999,2,2,2,2,5,0.0,1.0,defesa,29,0,1,0,0,0,1,0,0.0,-16.200000000000003,1.7084078406367116,2,6.0,5.0,4.0,2.0,3,2,1,1,0,4,3,1,0,1
Player1,4,78.1,50.89999999999999,1,7,7,6,6,1.0,0.0,ataque,29,1,1,0,0,0,1,1,-17.400000000000006,-5.0,1.5343811093441828,4,2.0,6.0,5.0,4.0,3,2,1,0,0,5,4,2,0,0
Player1,4,75.1,37.89999999999999,7,1,5,5,7,0.0,1.0,defesa,29,1,1,0,0,1,1,1,-3.0,-13.0,1.981530290724795,5,1.0,2.0,6.0,5.0,3,1,1,0,0,6,5,0,0,0
Player1,4,61.89999999999999,35.89999999999999,5,5,5,2,8,1.0,0.0,ataque,29,0,1,0,0,1,1,0,-13.200000000000003,-2.0,1.724233935258108,3,7.0,1.0,2.0,6.0,2,1,1,1,0,7,6,0,0,1
Player1,4,55.89999999999999,27.499999999999982,6,6,6,6,9,0.0,1.0,defesa,29,0,1,0,0,0,1,0,-6.0,-8.40000000000001,2.032727198809921,2,5.0,7.0,1.0,2.0,2,1,1,2,0,8,7,1,0,2
Player1,4,40.39999999999999,27.499999999999982,1,3,2,6,10,1.0,0.0,ataque,29,1,1,1,0,0,1,1,-15.5,0.0,1.469090855669424,5,6.0,5.0,7.0,1.0,1,1,1,0,0,0,8,2,0,0
Player1,4,38.39999999999999,3.099999999999987,6,1,2,3,11,0.0,1.0,defesa,29,1,1,1,0,1,1,1,-2.0,-24.399999999999995,12.387092778357216,6,1.0,6.0,5.0,7.0,1,0,1,0,0,0,9,0,0,0
Player1,4,100.0,100.0,3,1,6,4,0,1.0,0.0,ataque,30,1,1,1,1,1,1,1,0.0,0.0,0.9999999900000002,7,0.0,0.0,0.0,0.0,3,3,0,0,0,0,0,0,0,0
Player1,4,100.0,85.0,3,1,3,3,1,0.0,1.0,defesa,30,1,1,1,1,1,1,1,0.0,-15.0,1.176470574394464,7,3.0,0.0,0.0,0.0,3,3,1,0,0,0,0,0,0,0
Player1,4,90.5,100.0,5,5,6,2,2,1.0,0.0,ataque,30,0,1,0,0,1,1,1,-9.5,15.0,0.9049999909500002,4,3.0,3.0,0.0,0.0,3,3,0,1,0,1,1,0,0,0
Player1,4,98.0,90.0,7,5,6,6,3,0.0,1.0,defesa,30,0,1,0,1,1,1,1,7.5,-10.0,1.0888888767901237,5,5.0,3.0,3.0,0.0,3,3,1,2,0,2,0,0,0,0
Player1,4,77.0,87.0,6,7,6,1,4,1.0,0.0,ataque,30,1,1,0,0,0,1,1,-21.0,-3.0,0.8850574610912936,4,7.0,5.0,3.0,3.0,3,3,0,0,0,3,1,1,0,0
Player1,4,72.0,84.0,2,1,1,6,5,0.0,1.0,defesa,30,1,1,0,1,0,1,0,-5.0,-3.0,0.8571428469387756,4,6.0,7.0,5.0,3.0,2,3,0,0,0,4,0,2,0,1
Player1,4,36.0,84.0,2,6,5,6,6,1.0,0.0,ataque,30,0,1,0,0,1,1,0,-36.0,0.0,0.4285714234693878,3,2.0,6.0,7.0,5.0,1,3,0,1,0,5,1,0,0,2
Player1,4,30.0,68.7,7,5,7,5,7,0.0,1.0,defesa,30,0,1,0,1,1,1,1,-6.0,-15.299999999999997,0.436681216351074,5,2.0,2.0,6.0,7.0,1,2,0,2,0,6,0,0,0,0
Player1,4,7.0,68.7,1,1,2,6,8,1.0,0.0,ataque,30,1,1,0,0,0,1,1,-23.0,0.0,0.1018922838152506,4,7.0,2.0,2.0,6.0,0,2,0,0,0,7,1,1,0,0
